275.98,409.25,445.23,325.67
275.87,409.45,465.5,300.71
275.8,409.59,450.26,318.81
275.75,409.69,439.58,331.47
275.71,409.75,432.11,340.34
275.69,409.8,426.88,346.55
275.67,409.84,423.22,350.89
275.66,409.86,420.66,353.94
281.09,398.37,436.58,360.3
279.45,401.83,430.01,360.52
283.74,392.75,443.13,364.92
281.31,397.9,434.6,363.75
285.04,390,446.34,367.18
282.22,395.98,436.84,365.33
280.24,400.16,430.19,364.04
278.9,403.09,425.55,363.15
277.96,405.14,481.62,324.69
277.31,406.57,520.41,297.53
276.85,407.58,488.7,316.59
276.53,408.28,466.5,329.93
276.3,408.77,450.96,339.27
276.1,409.11,498.05,308.04
289.85,410.23,502.4,287.45
299.48,411.02,476.28,309.49
306.22,411.57,458,324.91
310.93,411.95,445.2,335.7
314.24,412.22,492.36,305.81
316.55,412.41,525.1,284.47
310.71,399.35,509.46,311.67
300.1,402.32,481.23,326.45
292.68,404.39,461.47,336.79
287.48,405.84,447.64,344.03
283.84,406.86,437.96,349.09
281.29,407.57,431.19,352.64
279.51,408.07,426.44,355.12
278.26,408.42,423.12,356.86
277.39,408.66,420.8,358.08
276.77,408.83,419.17,358.93
276.35,408.95,418.03,359.53
276.05,409.04,445.56,320.54
275.84,409.1,436.51,332.65
275.69,409.14,458.39,304.29
275.59,409.16,473.53,284.6
275.51,409.18,456.08,307.5
275.46,409.2,443.87,323.52
275.43,409.21,435.32,334.74
275.4,409.22,429.34,342.59
273.82,410.3,421.26,351.97
272.88,410.96,415.6,358.54
287.63,410.21,432.87,363.47
284.01,409.92,427.62,362.7
281.48,409.72,423.95,362.17
279.74,409.58,421.37,361.79
278.44,409.52,419.57,361.53
275.94,410.45,414.44,365.23
274.19,411.1,410.85,367.81
272.96,411.56,408.33,369.62
272.1,411.88,406.57,370.89
271.5,412.1,405.34,371.78
271.08,412.25,404.47,372.4
278.83,399.24,408.75,318.89
284.26,390.12,411.21,281.12
288.05,383.75,412.52,254.36
290.71,379.28,413.12,235.48
292.57,376.16,412.78,222.44
293.87,373.97,412.89,213.52
294.78,372.44,412.94,207.48
295.42,371.36,413.1,203.52
295.87,370.61,413.42,201.06
296.18,370.09,414.14,199.83
296.4,369.72,414.83,199.42
288.49,382.6,415.49,205.06
291.02,378.48,416.51,203.45
300.34,388.84,416.96,202.33
306.87,396.1,417.41,201.63
303.94,387.93,417.54,201.12
309.38,395.47,417.45,200.72
313.2,400.74,417.05,200.45
315.87,404.43,416.67,200.27
302.12,406.89,415.79,205.7
292.5,408.61,415,209.2
285.77,409.82,414.34,211.33
289.17,397.54,413.78,206.84
291.55,388.94,413.24,203.64
293.21,382.92,412.47,201.42
294.38,378.71,412.09,199.79
295.19,375.76,411.82,198.66
295.76,373.69,411.63,197.87
303.66,385.5,411.49,197.43
309.19,393.76,411.34,197.27
313.06,399.54,411.3,197.33
315.77,403.59,411.19,197.51
317.67,406.42,411.09,197.73
311.5,395.16,410.96,197.87
307.18,387.28,410.89,197.98
304.1,381.75,410.76,198.19
293.89,391.02,410.94,203.81
286.74,397.5,410.99,207.95
289.84,388.92,410.61,205.84
285.59,395.02,410.76,209.51
282.62,399.29,410.8,212.23
278.85,403.29,410.73,214.27
277.9,405.08,410.78,215.8
277.23,406.33,410.87,217.01
283.19,395.1,410.95,217.85
287.36,387.23,410.85,218.44
282.17,394.85,410.76,218.86
278.54,400.19,410.48,219.3
277.68,402.91,410.15,219.76
283.5,392.7,429.05,266.32
287.58,385.55,442.29,298.9
290.44,380.55,432.54,275.52
284.32,390.18,425.72,259.32
281.73,395.9,421,248.03
279.91,399.9,417.76,240.18
278.64,402.71,417.99,225.8
276.07,405.69,419.51,221.25
275.87,406.79,421.32,218.05
274.14,408.54,422.43,216.17
280.82,396.68,423.61,214.22
293.4,401.77,424.02,213.43
302.21,405.34,424.71,212.66
307.57,407.61,425.48,212.12
303.97,395.99,426.02,211.56
301.44,387.86,440.12,260.59
307.01,395.4,437.47,245.06
303.57,387.45,448.13,284.04
301.08,381.86,442.83,261.6
306.93,391.14,439.12,245.89
310.85,397.7,436.05,234.88
298.66,402.14,433.43,227.1
305.89,405.55,431.15,221.61
310.95,407.93,428.94,217.77
300.4,408.37,426.82,215.09
293.04,408.67,425.35,213.3
287.88,408.89,423.76,206.88
284.27,409.03,423.63,207.86
281.73,409.14,423.89,208.52
279.95,409.22,424.46,209.16
278.71,409.28,424.95,209.9
277.83,409.32,425.31,210.64
277.24,409.37,425.59,211.4
276.84,409.4,425.64,212.01
276.55,409.42,425.55,212.59
276.34,409.44,425.07,213.3
276.2,409.45,424.43,213.95
276.11,409.45,423.69,214.41
276.06,409.45,422.47,209.45
276.02,409.45,421.52,205.87
275.99,409.45,420.72,203.59
275.97,409.45,420.69,207.28
275.95,409.45,420.66,209.86
275.94,409.45,420.49,211.72
275.94,409.45,419.9,213.16
275.93,409.45,419.33,214.14
275.93,409.45,419.13,214.44
275.93,409.45,418.36,209.49
275.92,409.45,417.69,206.06
275.92,409.45,417.21,203.67
275.92,409.45,417.31,206.82
275.92,409.45,416.94,209.02
275.92,409.45,416.69,210.56
275.92,409.45,416.63,211.58
275.92,409.45,416.76,212.29
275.92,409.45,416.97,212.93
275.9,409.46,417,213.63
275.89,409.47,416.44,257.82
275.88,409.47,417.08,245.36
275.89,409.47,417.34,236.74
275.9,409.46,416.81,226.04
275.89,409.47,417.27,223.44
275.88,409.47,416.63,264.68
275.87,409.48,416.19,293.55
275.87,409.48,415.87,313.76
275.87,409.48,415.65,327.91
275.86,409.48,415.5,337.82
275.86,409.48,415.39,344.75
275.86,409.48,411.64,353.48
275.88,409.47,430.19,360.03
275.89,409.47,443.17,364.62
275.9,409.46,452.26,367.83
275.91,409.46,458.62,370.08
275.91,409.46,463.08,371.66
275.89,409.47,448.78,321.07
275.88,409.47,438.69,333.02
275.88,409.48,431.62,341.39
275.87,409.48,426.68,347.25
275.87,409.48,423.75,308.13
275.86,409.48,421.17,323.96
275.86,409.48,419.22,290.68
275.86,409.46,417.99,311.76
275.88,409.42,414.94,279.66
275.89,409.39,412.12,255.98
274.16,410.33,409.7,238.83
272.95,410.99,451.34,228.55
272.1,411.45,480.85,220.72
271.51,411.77,501.24,214.88
271.09,411.99,515.74,210.7
270.83,412.15,525.91,207.87
270.65,412.25,535.41,206.27
270.52,412.33,539.84,204.89
270.43,412.38,545.61,204.4
354.7,349.88,462.99,266.83
415.75,306.93,411.7,296.68
455.59,273.84,369.23,331.43
483.72,255.92,339.5,355.76
500.73,241.44,334.48,373.08
515.31,232.1,330.96,385.2
524.56,228.94,328.5,393.69
533.04,225.49,326.78,399.63
536.74,222.75,312.19,404.71
541.09,225.14,315.36,407.35
549.27,229.68,301.79,408.9
554.97,233.36,292.29,409.99
471.26,286.15,325.53,343.59
410.92,324.06,391.45,316.58
368.68,350.6,440.89,306.25
354.9,369.47,468.21,290.5
329.47,382.39,451.01,312.81
327.45,391.72,469.08,295.55
310.25,397.96,485.36,282.57
370.1,352.11,427.36,307.7
340.11,370.23,420.02,327.55
319.11,382.91,445.59,304
304.42,391.79,463.33,287
294.13,398,475.65,274.78
286.93,402.35,483.3,265.16
281.89,405.4,489.47,258.26
278.37,407.54,493.85,253.09
275.91,409.03,497.85,246.07
323.97,344.72,429.53,296
307.82,365.05,451.35,276.84
296.51,379.29,447.23,252.43
290.34,388.3,462.52,245.71
284.27,395.56,472.92,241
347.7,345.83,412.08,292.45
324.42,365.83,436.78,273.62
308.13,379.83,437.42,250.98
296.73,389.63,437.63,235.07
288.75,396.5,437.59,223.84
283.16,401.3,456.58,225.32
279.25,404.66,449.73,216.75
276.51,407.01,444.74,210.57
274.59,408.66,460.76,218.19
273.25,409.81,451.94,211.01
272.31,410.62,445.51,205.82
271.66,411.19,441.01,201.99
271.2,411.58,437.81,199.06
270.87,411.86,427.34,251.5
270.65,412.05,451.2,246.56
270.49,412.19,439.11,282.05
270.38,412.28,435.34,253.34
270.3,412.35,425.61,289.49
270.25,412.4,451.24,272.91
270.21,412.43,468.2,262.68
270.18,412.45,481.84,253.72
270.17,412.47,492.75,245.69
276.72,398.62,501.8,238.55
281.3,388.93,505.91,234.82
284.51,382.15,509.7,232.19
281.94,390.3,479.97,271.87
284.96,383.11,489.9,258.31
288.29,378.89,496.4,251.59
284.59,388.02,501.93,244.22
288.03,382.32,504.6,241.81
289.22,377.52,507.07,240.42
291.28,374.98,496.94,280.87
291.5,372.38,503.81,263.78
286.83,383.46,477.05,292.94
288.38,378.32,475.93,317.63
284.65,387.62,457.52,330.64
286.85,381.23,481.79,301.54
289.62,377.57,498.81,281.05
285.51,387.1,510.58,266.92
288.68,381.68,510.92,258.87
289.68,377.07,513.38,249.02
285.55,386.75,478.89,287.33
282.67,393.52,454.74,314.15
286.69,386.18,439.18,332.06
288.28,380.22,469.33,303.02
290.51,376.77,447.71,326.37
286.14,386.54,432.57,342.72
288.07,380.5,437.1,277.08
336.26,304.1,393.75,303.88
318.16,335.67,409.58,251.07
311.52,345.64,441.88,245.39
300.84,364.74,430.18,283.93
307.41,379.37,457.04,268.67
297.89,388.34,475.03,260.98
291.17,394.59,487.62,255.61
300.77,400.23,503.94,250.03
293.18,402.92,508.78,244.99
